id,size_length,size_width,aspect_ratio
89ebce1d3d0e1d78,300,503,0.596421471
89ec05abcb47d98,374,300,1.246666667
89ecd93a2756232b,300,383,0.783289817
89ecf2f2aa9df93a,300,400,0.75
89ed8171859cc8e4,300,348,0.862068966
89ed92c2ea52735,300,493,0.60851927
89eda080a83af07b,300,300,1
89edbcdf3a303340,301,300,1.003333333
89ede55814491e0f,715,300,2.383333333
89eec3d17438a045,300,492,0.609756098
89ef04187ab05513,406,300,1.353333333
89ef1393b6d4a142,400,300,1.333333333
89ef1b9fd890e764,422,300,1.406666667
89ef986a766efe75,1506,300,5.02
89f01de6c631f48f,1773,300,5.91
89f0a2adb5ab8a23,489,300,1.63
89f0bed9b54e3925,300,300,1
89f194daf360b336,300,405,0.740740741
89f1c620b6b4c398,300,300,1
89f1d97f045493e7,451,300,1.503333333
89f269ccc8edbae3,300,579,0.518134715
89f27c74ff8371fd,318,300,1.06
89f2e3dfe72926ea,552,300,1.84
89f2f140ca437428,326,300,1.086666667
89f3997bece5ed81,389,300,1.296666667
89f4463a6988985a,449,300,1.496666667
89f47dd69d7b3d0d,300,389,0.771208226
89f60b6b74cabd90,481,300,1.603333333
89f640baa36cc01d,300,450,0.666666667
89f642185bcbd820,364,300,1.213333333
89f70564e7f4978e,300,300,1
89f787de1e952aa3,300,339,0.884955752
89f7997b7e8c5ea4,300,608,0.493421053
89f83995fe7f3cdc,300,400,0.75
89fa13abac9b3f9b,300,439,0.683371298
89faa530aedf09df,375,300,1.25
89fb39c833a60495,300,488,0.614754098
89fcbb7ce1631e5c,300,375,0.8
89fd3f21cf7b40ca,300,307,0.977198697
89fe0906f28c0f41,300,416,0.721153846
89fe0c6218a38e20,300,371,0.808625337
89fe36ee12c6b4bf,300,372,0.806451613
89fec22ecf1fb14,452,300,1.506666667
89ff017f20922c28,300,461,0.650759219
89ff1f761218fb26,424,300,1.413333333
8a01c0ac11ee1a46,300,401,0.748129676
8a02224f0a126f8d,300,376,0.79787234
8a048fbde38c9d77,300,663,0.452488688
8a04b361f0f752a,416,300,1.386666667
8a04d3aa00d23d20,300,300,1
8a050dee5035c070,300,399,0.751879699
8a052b089507812a,402,300,1.34
8a0551ace977b715,300,505,0.594059406
8a06a8d04911ca4b,300,448,0.669642857
8a06bdbd3e871d35,478,300,1.593333333
8a07a5aee21a2a32,387,300,1.29
8a07a9708090ee57,300,334,0.898203593
8a0951ea97835972,300,475,0.631578947
8a097287ae47151f,392,300,1.306666667
8a0988706d3a60dc,300,375,0.8
8a0d22072f397806,300,402,0.746268657
8a0d3243dbdbbb56,366,300,1.22
8a0e7fde8cf4d323,300,330,0.909090909
8a0f8e6db84108fa,809,300,2.696666667
8a10368799e7242f,300,435,0.689655172
8a1170d5d8380a96,372,300,1.24
8a12ad4ed64055dd,1015,300,3.383333333
8a13a6d9dd38daf9,300,300,1
8a1535d214f8785e,448,300,1.493333333
8a15ceeeeb13cd41,300,601,0.499168053
8a16353d2eaa0db9,300,442,0.678733032
8a17d24b142e9290,300,397,0.755667506
8a180897af092d3c,300,343,0.874635569
8a1886c53f881a51,300,444,0.675675676
8a19d90242b859f,300,389,0.771208226
8a1a0fa7357e8a46,300,413,0.726392252
8a1ab74b6288dc1d,300,385,0.779220779
8a1b4aed24dc07e8,300,300,1
8a1b91fb6c7df692,300,301,0.996677741
8a1bb85204c63cce,376,300,1.253333333
8a1c0e09cebc64c,350,300,1.166666667
8a1c15f9a1721a93,309,300,1.03
8a1c392fd7ba8d46,300,319,0.940438871
8a1de5346ff1e308,300,499,0.601202405
8a1e8235a79041a2,472,300,1.573333333
8a1f29066f0365cb,300,332,0.903614458
8a1f3efd58b41949,300,400,0.75
8a1f8bf9cfa6c867,459,300,1.53
8a1fdef974a56b94,300,730,0.410958904
8a1fdf5a0a47e07,300,384,0.78125
8a21527311b11a8c,300,414,0.724637681
8a21777f506a1d96,684,300,2.28
8a21bbff2913c3a5,399,300,1.33
8a220949e3b02528,300,380,0.789473684
8a225260d74fdb92,300,329,0.911854103
8a22788593f6b3c9,300,399,0.751879699
8a22c7d66fe863da,300,400,0.75
8a22c9e1dcebe6a3,627,300,2.09
8a22e79bbc2f04b2,300,311,0.964630225
8a23c153a79f489a,399,300,1.33
8a24c4344fd96884,417,300,1.39
8a24fd194927ab1a,390,300,1.3
8a25fb055fe178c1,300,552,0.543478261
8a2655812880d3fd,300,362,0.828729282
8a26693d3293ab3a,400,300,1.333333333
8a26f69a2d3baebd,300,324,0.925925926
8a273def9ca2321d,305,300,1.016666667
8a28ab0f8c6aa3b2,330,300,1.1
8a28f06c49c38a83,458,300,1.526666667
8a29c6ec3c7596f4,300,347,0.864553314
8a2a776c4f2d6461,300,613,0.489396411
8a2a847b3b73ed4f,300,348,0.862068966
8a2b26e6f7d17cc0,496,300,1.653333333
8a2b9a29f5074c83,300,308,0.974025974
8a2cfe5fe45e8a2d,300,381,0.787401575
8a2e06774b7e92e5,300,396,0.757575758
8a2ee1ead37a3a3d,300,617,0.486223663
8a2ef2453e89c06d,354,300,1.18
8a2f4765483c5ef1,300,420,0.714285714
8a2f599399d4c51e,400,300,1.333333333
8a30475172b77205,300,417,0.71942446
8a312b221a7d42b2,403,300,1.343333333
8a31856f9ac17dbf,300,383,0.783289817
8a319c6b7468bbf0,641,300,2.136666667
8a31a8f3052ff707,300,442,0.678733032
8a3215bd7be3a417,300,375,0.8
8a32362463d566a8,468,300,1.56
8a332f5e780642bf,493,300,1.643333333
8a33d042aaf45aa9,300,356,0.842696629
8a33e4fc50fc9456,300,404,0.742574257
8a34390d8f1b0784,300,365,0.821917808
8a3556e536a5b22d,300,337,0.890207715
8a35eea5b0d83b29,320,300,1.066666667
8a35f6e022e326f7,306,300,1.02
8a362396b217e358,490,300,1.633333333
8a365fe97a1bb992,300,400,0.75
8a36a857a88642c7,300,523,0.573613767
8a37a8932efe3557,570,300,1.9
8a37ddd06992df8a,300,409,0.733496333
8a387100c719e607,300,399,0.751879699
8a393e71a3f2a163,300,317,0.94637224
8a39684383944758,300,329,0.911854103
8a39b7a4e4d1cfd7,300,488,0.614754098
8a39fd7857bedccc,300,484,0.619834711
8a3a8aba89d2886,402,300,1.34
8a3ad8b832fa3ae6,300,466,0.643776824
8a3d4fe8f147928e,417,300,1.39
8a3d76f1719a9aad,300,300,1
8a3d972fd84acdc1,449,300,1.496666667
8a3de8ade00d36f3,357,300,1.19
8a3e03e4ad143490,300,379,0.791556728
8a3e40c189120427,300,449,0.668151448
8a3f2a7b856d9855,300,428,0.700934579
8a3fd79cd4bbe1b2,732,300,2.44
8a418fe0e1e22e8c,300,517,0.580270793
8a428b9bd538a00e,548,300,1.826666667
8a43abee90186b06,443,300,1.476666667
8a447c2c67caea39,300,405,0.740740741
8a45453ba7a94640,300,387,0.775193798
8a456084d1b67898,400,300,1.333333333
8a45828206ea4d9b,300,421,0.712589074
8a458782cbb38842,391,300,1.303333333
8a45963f9aab13dd,300,395,0.759493671
8a45f8814dde412e,300,421,0.712589074
8a486893af7dd031,300,374,0.802139037
8a49d56479ad4e78,300,400,0.75
8a4b0d5a0b61dc9c,373,300,1.243333333
8a4b289545f83c4e,300,300,1
8a4b4a281f0db5b5,300,302,0.993377483
8a4bf719039e5080,304,300,1.013333333
8a4c379559fb3d51,300,424,0.70754717
8a4c98c54673fb88,1343,300,4.476666667
8a4ca3dcb37a41e4,300,435,0.689655172
8a4da372b12ec73d,300,509,0.589390963
8a4db69409d07b3b,479,300,1.596666667
8a4e377b54d2a46b,336,300,1.12
8a4e672261607a75,300,462,0.649350649
8a4e82e18b83956c,300,423,0.709219858
8a4eb15dd099e6fd,332,300,1.106666667
8a502e893ece07e0,300,338,0.887573964
8a516307ca935bbf,400,300,1.333333333
8a51bc7d65a7e4c,569,300,1.896666667
8a522af4db4d68d3,495,300,1.65
8a5230509f05b15e,431,300,1.436666667
8a5298446efcb620,412,300,1.373333333
8a535c1061d84be7,300,469,0.639658849
8a53aae709610662,300,391,0.767263427
8a53b7978e806efc,300,532,0.563909774
8a53d2f4522e681a,300,308,0.974025974
8a53d901875c3802,463,300,1.543333333
8a53e34b5a11fca7,395,300,1.316666667
8a5410bf64bcc3e1,300,529,0.56710775
8a5475677cc0ce8f,422,300,1.406666667
8a55611f70668974,1050,300,3.5
8a56247f7eca170,300,400,0.75
8a569e685cb077ce,300,703,0.426742532
8a57b8298c503edd,309,300,1.03
8a58afbc09cba113,386,300,1.286666667
8a5976dd450441a8,412,300,1.373333333
8a598006650f86dd,300,540,0.555555556
8a59ac8d5341166a,300,903,0.332225914
8a5b48d770fca270,513,300,1.71
8a5cc4953cd69132,300,300,1
8a5d18919e6e0fd2,300,400,0.75
8a5d1e43c7697ddf,300,354,0.847457627
8a5d2a5fbe25b23e,300,447,0.67114094
8a5dc7aaac903c6d,300,883,0.339750849
8a5eb0deb1a8357d,309,300,1.03
8a5f9d191ea4f757,300,400,0.75
8a60f161f2c27ccc,300,813,0.36900369
8a61d75555df603f,300,399,0.751879699
8a626cf04eddcc1e,378,300,1.26
8a636334fead4150,300,300,1
8a64b9ff2c0615a,377,300,1.256666667
8a64c376b1eea2d,300,369,0.81300813
8a65e9dbe7068b7e,300,420,0.714285714
8a665107f0df1bca,300,522,0.574712644
8a6682d388d97e78,400,300,1.333333333
8a67d8d47cee09af,300,401,0.748129676
8a6887df48edc3f2,462,300,1.54
8a696810a494f871,300,812,0.369458128
8a6a1bdd54b8af85,300,342,0.877192982
8a6b5c2e1158396,300,401,0.748129676
8a6b7278b1368bd,450,300,1.5
8a6bbd831fb9bdea,300,360,0.833333333
8a6c2d02d4f80fb0,300,467,0.642398287
8a6c4a07d770d43,300,388,0.773195876
8a6c568f12d4b152,300,378,0.793650794
8a6d0f1880cda618,300,504,0.595238095
8a6d36a4ecff4c20,300,493,0.60851927
8a6d68f5c3c615fd,300,345,0.869565217
8a6da93da8140657,357,300,1.19
8a6e8a06efe8674e,300,406,0.738916256
8a6e9820f82fc0f5,300,357,0.840336134
8a6f43883dbb214f,300,300,1
8a6fb0806417ae21,337,300,1.123333333
8a70739e670bdc34,300,457,0.656455142
8a707de3bd6cf93c,300,483,0.621118012
8a70df23fa29f407,433,300,1.443333333
8a718d718a50f3d0,300,300,1
8a71c0eb861ef7c4,387,300,1.29
8a71e14b3924864d,300,407,0.737100737
8a71edfad7cb90f1,376,300,1.253333333
8a72e81d02956ace,300,492,0.609756098
8a74c174e49ca949,879,300,2.93
8a757451d93c6050,300,456,0.657894737
8a757d619ef20396,300,388,0.773195876
8a7716256124c98f,300,315,0.952380952
8a776707073d2fb,392,300,1.306666667
8a77854172c8426d,375,300,1.25
8a77bf426458e501,400,300,1.333333333
8a78329dd0d361e2,316,300,1.053333333
8a7910c2b5e319eb,377,300,1.256666667
8a7bce389356801e,300,566,0.530035336
8a7c9e41aaee9b54,715,300,2.383333333
8a7cdb59c5a275ea,300,394,0.76142132
8a7ddb00f3aeab69,300,571,0.525394046
8a7eb705d02942c5,300,310,0.967741935
8a7eca61df40e099,300,436,0.688073394
8a7ecffe0d4db386,443,300,1.476666667
8a7fea9d52cef9a3,300,300,1
8a80161416eaa563,300,360,0.833333333
8a80de13876db66a,370,300,1.233333333
8a81c3b0ceccecda,300,524,0.572519084
8a81da6a8238ce18,300,538,0.557620818
8a821d15d4ec6eaa,604,300,2.013333333
8a82d9d33a7377b5,415,300,1.383333333
8a8335cf50c7b619,309,300,1.03
8a833fe396d6f4ae,1516,300,5.053333333
8a83ad718297b97,300,407,0.737100737
8a8421ba4497f553,420,300,1.4
8a845e196845cdc6,300,465,0.64516129
8a84769db0635c52,300,419,0.715990453
8a85762bed6a1a33,300,411,0.729927007
8a85f7bbe88a6efa,436,300,1.453333333
8a86d00739f4dde7,404,300,1.346666667
8a877537ebc1e6fc,429,300,1.43
8a87d3af3ff39b8f,300,315,0.952380952
8a8968c81a58bd98,316,300,1.053333333
8a8989ec8666ff5e,300,364,0.824175824
8a8baa2abeb81184,300,482,0.622406639
8a8c0fcae2adc153,535,300,1.783333333
8a8c17038aa74a91,302,300,1.006666667
8a8e0fdc41698998,300,400,0.75
8a8e7e4a58ff23cf,300,363,0.826446281
8a8ea7de665c1e9b,385,300,1.283333333
8a8f9d0d7a578dc1,301,300,1.003333333
8a910e58d05f97c,531,300,1.77
8a91100a41d47b66,528,300,1.76
8a9167723ca0eb9e,436,300,1.453333333
8a926d47adc6af3,300,306,0.980392157
8a92dbb50edcb156,449,300,1.496666667
8a93c9d1d55fa7ec,349,300,1.163333333
8a94e1853071a55d,300,302,0.993377483
8a952f05e7510864,581,300,1.936666667
8a95a84312ab813d,435,300,1.45
8a969c55f4ff28cf,329,300,1.096666667
8a97242c747cef48,300,328,0.914634146
8a9756a2609fcac8,300,417,0.71942446
8a98312388921781,532,300,1.773333333
8a99b4016243994c,542,300,1.806666667
8a99f2c381623b7,300,347,0.864553314
8a9a39c4b55770a5,300,562,0.533807829
8a9b0004b4bcb8e7,538,300,1.793333333
8a9d7c76f383aeea,398,300,1.326666667
8a9fb40185047d94,449,300,1.496666667
8a9fddd349b018b3,300,834,0.35971223
8aa011fbb69ae1f7,366,300,1.22
8aa055f735e6c9cf,300,358,0.837988827
8aa13ac7a18edbff,378,300,1.26
8aa1cc1987463c8f,359,300,1.196666667
8aa2181c8d6d6a40,450,300,1.5
8aa366917f582156,317,300,1.056666667
8aa3f4b8b7855012,300,415,0.722891566
8aa4784dc40d398a,300,454,0.660792952
8aa500752f193941,302,300,1.006666667
8aa5fb69b8cd98c4,300,381,0.787401575
8aa7763695a28d59,300,539,0.556586271
8aa7afaef3941f1,300,549,0.546448087
8aa7f3a05f6553e1,893,300,2.976666667
8aa820a8087e4004,300,474,0.632911392
8aa8d31f44dd9c63,300,391,0.767263427
8aa9eaebf3de801e,399,300,1.33
8aaabe3ff2326a37,300,321,0.934579439
8aab337ab823e4b0,300,363,0.826446281
8aabb855311aa436,300,394,0.76142132
8aabc508dfefce57,548,300,1.826666667
8aabcd77e7665140,400,300,1.333333333
8aac103038eabc95,462,300,1.54
8aac58816d637949,489,300,1.63
8aac77157423d7ef,329,300,1.096666667
8aad5dcee3897e54,300,400,0.75
8aae489b9ea5748a,409,300,1.363333333
8aaf51dde9ecc455,995,300,3.316666667
8aafbfe4a62f64d7,300,388,0.773195876
8ab09e251fd2fb7,300,411,0.729927007
8ab0fd43601e6e14,300,413,0.726392252
8ab177e5fe8559f8,300,319,0.940438871
8ab1f97a7aa1c95f,541,300,1.803333333
8ab229becbadd5ea,328,300,1.093333333
8ab245f341ee4b52,300,646,0.464396285
8ab271811e271cc0,300,512,0.5859375
8ab28d8c0b5a4b6d,437,300,1.456666667
8ab292672a71eccd,300,493,0.60851927
8ab2ec3af94f0905,300,383,0.783289817
8ab48e5335ee2b39,300,369,0.81300813
8ab5f3d781b8db59,300,361,0.831024931
8ab8002a515e3bc5,454,300,1.513333333
8ab8679d21342c2e,405,300,1.35
8aba0062b38ffaa4,300,430,0.697674419
8aba3ac989092ab4,300,416,0.721153846
8aba5c49bf5bd43b,300,473,0.634249471
8aba60a26ff57500,552,300,1.84
8aba72d03e4e5e5a,442,300,1.473333333
8abb19edd66e06cb,574,300,1.913333333
8abc6f212e922d5,450,300,1.5
8abc9262f0469029,393,300,1.31
8abd468b4c702e1d,439,300,1.463333333
8abeb34d12ef3fd8,300,300,1
8abedf50fa449c27,449,300,1.496666667
8abf4f90a0b1b2c3,300,381,0.787401575
8ac0c66207c95ef8,300,785,0.382165605
8ac0f21ae06bf543,300,303,0.99009901
8ac30de244d0b530,416,300,1.386666667
8ac3317db9b14f58,345,300,1.15
8ac3e01b07bb8ef2,300,353,0.849858357
8ac3fe281a59e172,300,449,0.668151448
8ac44eea8c6fd485,300,439,0.683371298
8ac45bb4c66ae12b,300,481,0.623700624
8ac48a6c991a66cd,351,300,1.17
8ac4994d2a837bf5,1324,300,4.413333333
8ac50cbdf72b5746,345,300,1.15
8ac54c80df65cb7d,606,300,2.02
8ac66e66e610210,300,412,0.72815534
8ac73bc00a73819a,451,300,1.503333333
8ac77a69e3bbd66e,300,532,0.563909774
8ac7aa78a8c6c57a,300,421,0.712589074
8ac7b4599fb63c26,300,326,0.920245399
8ac8ce7e0b6078af,406,300,1.353333333
8ac923df95dbab88,300,345,0.869565217
8ac9ed11bd118045,300,454,0.660792952
8ac9f7a579a0c1ec,300,301,0.996677741
8aca2244da86fe9d,414,300,1.38
8acb891e8324ba89,322,300,1.073333333
8acce01e143b4d4e,400,300,1.333333333
8ace492bdf2799ab,300,428,0.700934579
8acf5752805d697c,300,300,1
8acfc173e19a1ea9,300,450,0.666666667
8ad14a39805921c0,300,406,0.738916256
8ad2170f64b3c9fb,381,300,1.27
8ad2add8d60a699c,300,454,0.660792952
8ad3491cffe6d55a,434,300,1.446666667
8ad3e4c00d3e54b,300,405,0.740740741
8ad430b4d23b0cf8,409,300,1.363333333
8ad4a04662ab438a,381,300,1.27
8ad520065b30de5a,400,300,1.333333333
8ad5e8df196ceed4,300,341,0.879765396
8ad60659a5a7973a,389,300,1.296666667
8ad69825766ab51,300,338,0.887573964
8ad6ec7bebd45cec,300,687,0.436681223
8ad7d82cc7229e88,300,410,0.731707317
8ad7d9a503598cb1,300,373,0.804289544
8ad80713a1d28c47,300,400,0.75
8ad88839b6844a4e,300,307,0.977198697
8ad89bce148f6e68,300,408,0.735294118
8ad8cf8708309e94,509,300,1.696666667
8ad91b5609cdb49c,300,678,0.442477876
8ad9b4d2f71dc278,300,383,0.783289817
8ada5cf6d03825c6,400,300,1.333333333
8adb5550de469a82,300,383,0.783289817
8adbd10964ea9c87,300,551,0.54446461
8adc8b2b0e8b1b88,453,300,1.51
8add0e79204e6f3d,300,537,0.558659218
8add148332294dd9,455,300,1.516666667
8add504541f23196,311,300,1.036666667
8ade1e4f925d850a,316,300,1.053333333
8adf136c70207b7b,426,300,1.42
8adf7317094669bf,533,300,1.776666667
8ae0074dfd91e8fa,300,421,0.712589074
8ae294e993a954b4,384,300,1.28
8ae3418cea03f9f8,300,630,0.476190476
8ae3c80d9d58bf13,403,300,1.343333333
8ae46f2fd6751575,300,406,0.738916256
8ae5139906694b6e,300,732,0.409836066
8ae7cb1755514485,613,300,2.043333333
8ae80279b51a2fc4,300,330,0.909090909
8ae87e586ada5a5,568,300,1.893333333
8ae88ed2660a1677,300,352,0.852272727
8aea0decfd179062,476,300,1.586666667
8aeb217336841313,300,1152,0.260416667
8aec9e130b6b463b,306,300,1.02
8aee46d5b69f282,300,412,0.72815534
8aeede5a6c039a20,300,549,0.546448087
8af22fe360cf7e36,368,300,1.226666667
8af2cb297bda637,300,381,0.787401575
8af3a444a7d36fe,372,300,1.24
8af3cd187062021d,584,300,1.946666667
8af487c547ef5638,379,300,1.263333333
8af4eef8416bbf00,359,300,1.196666667
8af511e424bcd360,311,300,1.036666667
8af56aa2f150bbfd,374,300,1.246666667
8af592119e51b68a,618,300,2.06
8af5e7e956feb8ac,305,300,1.016666667
8af71fb99f7be35d,300,370,0.810810811
8af722dc7494fbfa,300,439,0.683371298
8af875f3061fdd11,300,300,1
8af87980857a85af,300,438,0.684931507
8af9de8b15b16167,462,300,1.54
8afa751d623a6f18,300,408,0.735294118
8afb28094ebb7428,321,300,1.07
8afb2bafcefe6a20,900,300,3
8afbc34f1195e233,300,386,0.777202073
8afc560c56baa627,300,332,0.903614458
8afc5ea9fbbe38e7,300,320,0.9375
8afc971e1c5bce6a,300,505,0.594059406
8afd2105ebdfc188,300,469,0.639658849
8afd7e9c1b0ee450,937,300,3.123333333
8afdfe4b518db648,521,300,1.736666667
8afe5d28e8cc9e3a,300,400,0.75
8aff00572dab17f1,300,327,0.917431193
8aff6ca1afa23ad5,359,300,1.196666667
8affe996d3497287,300,625,0.48
8b001ecc8fc6c47,300,444,0.675675676
8b0036eee986dc42,300,322,0.931677019
8b021ec7af40846a,336,300,1.12
8b033ea67691b158,300,417,0.71942446
8b0462ff9430362,406,300,1.353333333
8b0465dfe66917a3,300,420,0.714285714
8b05107504c09dc5,374,300,1.246666667
8b054a28fce628d6,300,403,0.744416873
8b058550080c295d,503,300,1.676666667
8b06b45eda4721b0,300,588,0.510204082
8b0859d52c56391b,409,300,1.363333333
8b096273b8be63c2,449,300,1.496666667
8b0a2aaecc9d3a5d,334,300,1.113333333
8b0a6b58f9182bf1,902,300,3.006666667
8b0a94c98e2d4182,423,300,1.41
8b0ab421051ace7f,300,409,0.733496333
8b0af4155396b3ac,300,383,0.783289817
8b0b32730630aea9,300,366,0.819672131
8b0b7a4995403069,300,400,0.75
8b0bfec260acc133,449,300,1.496666667
8b0ca7fdf695d521,378,300,1.26
8b0dc0a52a19a9c9,357,300,1.19
8b0f3a252d2b640d,379,300,1.263333333
8b0f6f717d70916d,300,397,0.755667506
8b0fa6fe11042855,300,495,0.606060606
8b0fe8c1d993b396,300,449,0.668151448
8b113ca09039c766,317,300,1.056666667
8b11b24de112c2f9,370,300,1.233333333
8b12d8efd886037f,343,300,1.143333333
8b15a24951cc0eb0,300,300,1
8b15c013e5097307,300,413,0.726392252
8b15fcd5a041be71,300,421,0.712589074
8b168321dd56cee0,300,366,0.819672131
8b1719e82d5bf118,300,533,0.562851782
8b19d92df1370931,419,300,1.396666667
8b1a153330060d7f,300,437,0.686498856
8b1b6847b8945d6b,300,369,0.81300813
8b1b73fb55489d6d,300,587,0.511073254
8b1b810b10d1be9f,300,386,0.777202073
8b1c3776cc449381,300,490,0.612244898
8b1d0d076c03d794,300,449,0.668151448
8b1d1d73dc469108,300,355,0.845070423
8b1db67db0d239c8,300,421,0.712589074
8b1e81b70f20a46,300,344,0.872093023
8b20b900dd591ae7,450,300,1.5
8b20d1eb5328229e,300,442,0.678733032
8b216783b3957a9d,300,378,0.793650794
8b233a32dc1225c9,449,300,1.496666667
8b24620dbed613c6,333,300,1.11
8b249a7aa81639ad,300,625,0.48
8b25519266b3e67e,300,399,0.751879699
8b25cca657789f07,1367,300,4.556666667
8b25e74a16a56e4,300,489,0.613496933
8b2694b0cefcd998,406,300,1.353333333
8b27725fe1527f3b,338,300,1.126666667
8b27dd41c1106d2c,300,489,0.613496933
8b2888ff9edfb90c,300,444,0.675675676
8b2a82c3f9c7f3b0,320,300,1.066666667
8b2b1beff8aa31ec,300,1282,0.23400936
8b2b31fc7dc2fc3c,300,411,0.729927007
8b2b4d4bae7d0198,300,373,0.804289544
8b2c892b2f7fe1da,300,418,0.717703349
8b2c8d5343ad47b4,300,300,1
8b2cd3e84ba0eb3c,303,300,1.01
8b2d8653cd9169e4,300,424,0.70754717
8b2da34220af2bd8,310,300,1.033333333
8b2dcfffbdb9f4ff,300,388,0.773195876
8b2f00782b022731,300,399,0.751879699
8b2f868f3120c098,300,434,0.69124424
8b2f9ce9b4604e2f,372,300,1.24
8b30451ab1a332de,300,405,0.740740741
8b30979264ab8fef,300,496,0.60483871
8b30bd874f0e8c2f,584,300,1.946666667
8b30c16ba6bf1a62,300,300,1
8b3191c44f41cb5d,957,300,3.19
8b31ab2636050ec7,377,300,1.256666667
8b3242a4e346e9b0,300,400,0.75
8b32d120d2245e9e,300,450,0.666666667
8b32e26373f898c8,300,483,0.621118012
8b32fb2763164db9,381,300,1.27
8b354fe33cb32c02,300,407,0.737100737
8b356ab46cae9c,439,300,1.463333333
8b35d4f483b417d9,400,300,1.333333333
8b3736c6fd3e09e5,421,300,1.403333333
8b385f20d0985830,467,300,1.556666667
8b39371b0b68a341,300,436,0.688073394
8b3b37e8348ea8bc,340,300,1.133333333
8b3b57d86aefd7c,482,300,1.606666667
8b3be2ae2138a07f,300,475,0.631578947
8b3d369ef34de948,300,357,0.840336134
8b3e1ca0945ae20c,300,451,0.66518847
8b3f8b54710de940,300,368,0.815217391
8b3fa14a82028d42,300,614,0.488599349
8b3fcd9dd1a79e7c,300,397,0.755667506
8b3feb8267dc82c3,300,419,0.715990453
8b40893ba14233a9,374,300,1.246666667
8b40d0b9d8e8e201,300,444,0.675675676
8b4160261b381c74,300,401,0.748129676
8b427151253a0c20,300,419,0.715990453
8b42f0d994ba0cb0,300,400,0.75
8b4318650da41f2a,350,300,1.166666667
8b43c28c7bd361f4,300,406,0.738916256
8b43ea1f37c32f5c,503,300,1.676666667
8b43f1721c6174bc,389,300,1.296666667
8b44c3c998ab843e,300,374,0.802139037
8b47e94c9737ddd1,372,300,1.24
8b4835b328ade213,300,426,0.704225352
8b48d65482af5205,300,426,0.704225352
8b496a350f5d679f,376,300,1.253333333
8b49c4c3289410a0,300,375,0.8
8b4acfab20512ca5,300,325,0.923076923
8b4c2eb072595fc2,812,300,2.706666667
8b4cbb7736efd54,396,300,1.32
8b4ccd1c16334c8a,343,300,1.143333333
8b4ce8e4bbc01e61,508,300,1.693333333
8b4d30a5e01a1305,399,300,1.33
8b4e31b66c52758e,300,379,0.791556728
8b4e7c9b157cad50,300,400,0.75
8b4ece076eb24208,481,300,1.603333333
8b520998af350957,300,361,0.831024931
8b530dd3851abe96,300,300,1
8b5314e555408c8d,300,425,0.705882353
8b53ce7c5100e28d,331,300,1.103333333
8b546c71186bae3d,300,414,0.724637681
8b5525429abec6fc,300,420,0.714285714
8b55cd252de91796,300,300,1
8b57b1dc7acbca95,382,300,1.273333333
8b5804a1865a52c1,386,300,1.286666667
8b58a45615aaff6d,400,300,1.333333333
8b5936a2b4d0f7dc,300,613,0.489396411
8b5a9b394f10f61e,552,300,1.84
8b5c6a993a4201b,472,300,1.573333333
8b5d2e0f29bfaa87,386,300,1.286666667
8b5d4a12d8344a64,393,300,1.31
8b5d679bc54ca87a,300,495,0.606060606
8b5d755708623352,300,448,0.669642857
8b5db1f18804499f,419,300,1.396666667
8b5db87a4c084527,300,321,0.934579439
8b5dcda69bb3a8da,300,406,0.738916256
8b5e813d72c98a82,300,300,1
8b5f0c0452692b3b,361,300,1.203333333
8b60153720ddfcdf,406,300,1.353333333
8b60c59a2551ed70,300,357,0.840336134
8b61a9918278e8a6,373,300,1.243333333
8b62c76ef0ef35e8,459,300,1.53
8b632162ef8488db,402,300,1.34
8b632bdc981cfc0d,443,300,1.476666667
8b63541519ad5080,300,470,0.638297872
8b63b917e47aa76a,364,300,1.213333333
8b64a7db1d7d8816,300,556,0.539568345
8b65cfca330a7060,300,418,0.717703349
8b65d3b8c5911417,375,300,1.25
8b65db49a235074d,300,363,0.826446281
8b6641d16a69ece2,300,323,0.92879257
8b665590afa372fd,524,300,1.746666667
8b66b0dd7609c017,300,1034,0.290135397
8b68db1402ee706b,300,300,1
8b6990f3a2c254af,300,380,0.789473684
8b6a2c6b0abfb964,400,300,1.333333333
8b6b5c9efe84d773,300,571,0.525394046
8b6bce36392501a1,300,411,0.729927007
8b6c8ce67f121b8d,300,334,0.898203593
8b6d57ac3ee1f914,410,300,1.366666667
8b6e2a2d6b59fab,300,684,0.438596491
8b6e67474a51d3a8,377,300,1.256666667
8b6f74333d3d1ca8,300,361,0.831024931
8b7138119885208e,961,300,3.203333333
8b71835e977f073,300,316,0.949367089
8b71ca18c03efb15,494,300,1.646666667
8b71ed4f9b0c2483,411,300,1.37
8b7230f4049f3ce1,300,513,0.584795322
8b725bbc631fc98e,300,644,0.465838509
8b74185b0114a881,300,414,0.724637681
8b74741e68382399,434,300,1.446666667
8b74789cb9891f88,300,334,0.898203593
8b74d25c351534c9,300,335,0.895522388
8b75646b79d2510,300,300,1
8b75971b989b5bf4,300,300,1
8b75a0da48d982ca,300,300,1
8b75fb21e6a5ec6c,300,366,0.819672131
8b76cf5ef9107288,481,300,1.603333333
8b7754447b4e52e2,300,300,1
8b78f3080e08791c,300,400,0.75
8b79679430fb0afb,300,636,0.471698113
8b798d0efc7b1331,678,300,2.26
8b79f79081d45cd6,375,300,1.25
